GEOID10,total_pop,median_age,pct_hispanic,pct_white,pct_black,pct_asian,pct_male,pct_single_family_home,med_home_value,med_rooms_per_home,pct_built_before_1940,pct_renting,rental_vacancy_rate,avg_renter_household_size,med_gross_rent,med_household_income,mean_commute_time,pct_commute_drive_alone,pct_below_poverty,pct_college_grad_student,pct_same_residence_year_ago,pct_bachelors_degree,pct_english_only,pct_foreign_born
06037237600,3687.0,32.2,74.4,0.6,23.5,48.0,49.4,41.6,260400.0,4.1,22.3,71.2,3.1,2.89,943 (USD),$37841,34.4,63.2,24.9,23.2,90.0,4.3,32.7,38.5
06037237800,3684.0,37.7,37.3,1.4,58.4,6.0,47.4,79.0,339500.0,5.0,51.3,30.7,10.4,2.66,894 (USD),$41406,34.3,76.9,12.9,30.4,91.0,10.7,62.0,23.4
06037239310,4043.0,30.1,85.7,2.5,11.7,0.0,50.4,53.2,300600.0,4.1,45.6,67.4,1.3,3.78,1054 (USD),$34792,33.3,61.1,33.6,23.1,88.2,7.6,19.6,42.7
06037239320,4358.0,26.3,84.2,0.2,13.8,6.0,49.5,54.1,341300.0,4.4,39.9,66.1,0.0,5.07,1204 (USD),$40278,33.3,56.8,34.3,25.9,87.8,4.7,17.6,41.1
06037240300,5214.0,29.3,70.9,3.0,25.9,7.0,45.5,39.5,292200.0,4.4,22.0,80.6,7.2,3.1,934 (USD),$25067,36.4,69.0,30.8,13.6,81.8,6.5,33.0,32.7
06037121210,3095.0,39.2,70.5,9.1,2.7,482.0,48.0,79.7,365800.0,5.6,6.7,34.4,0.0,3.39,1130 (USD),$53529,31.8,73.2,13.2,25.8,96.3,18.4,24.8,49.6
06037123104,4748.0,36.1,71.5,17.5,2.8,309.0,53.6,29.2,490500.0,3.8,8.7,76.8,5.3,2.86,1149 (USD),$41250,24.2,73.8,19.3,24.3,91.8,15.9,31.0,40.5
06037124600,3148.0,42.1,11.0,67.9,4.6,239.0,46.7,53.0,752400.0,4.9,2.0,59.7,0.0,2.09,1581 (USD),$72037,28.0,77.2,9.2,40.5,84.9,49.6,78.1,21.5
06037127102,5717.0,33.5,65.9,23.6,4.3,239.0,52.2,17.9,344400.0,3.9,2.6,70.3,0.0,3.95,1251 (USD),$41484,31.5,66.9,18.9,22.1,87.9,18.2,24.3,53.7
06037128302,4718.0,30.6,71.0,19.9,5.0,113.0,52.9,20.6,360000.0,3.5,2.6,82.7,4.7,2.9,1137 (USD),$35709,31.9,63.2,30.0,29.5,88.8,18.2,28.5,41.4
06037128702,5733.0,39.5,14.0,63.7,7.8,592.0,49.3,35.8,679600.0,4.2,0.0,61.2,4.0,1.9,1716 (USD),$67847,30.7,79.5,8.0,38.9,82.5,53.8,74.8,22.3
06037265700,5181.0,47.5,4.7,73.3,1.2,800.0,42.3,21.1,1226100.0,4.5,17.3,54.8,3.3,2.03,2129 (USD),$84327,23.9,80.1,11.0,41.9,89.6,69.8,57.1,31.9
06037267300,4751.0,34.6,18.2,49.7,4.4,1084.0,54.1,4.2,634300.0,3.2,4.6,88.2,0.0,2.16,1579 (USD),$61290,23.6,63.3,19.2,63.9,79.0,67.3,58.0,33.7
06037267502,3524.0,30.8,19.9,53.8,1.7,615.0,51.4,19.3,942400.0,3.4,11.3,75.5,4.0,2.15,1509 (USD),$80313,23.7,70.7,12.2,51.1,72.3,60.0,54.7,36.4
06037267700,3141.0,35.0,23.5,37.4,2.5,984.0,52.8,8.7,819900.0,3.7,3.6,67.1,1.9,1.95,1776 (USD),$84608,24.3,59.5,9.7,58.6,80.7,62.0,50.6,35.3
06037270200,3465.0,40.9,63.7,18.0,5.7,184.0,46.1,37.7,633800.0,3.4,25.0,64.0,6.1,2.44,1226 (USD),$62826,28.6,67.0,8.4,34.2,92.3,26.4,26.1,51.1
06037271200,2806.0,31.7,24.5,34.6,5.9,863.0,53.8,12.2,671200.0,3.0,3.9,81.7,0.0,2.28,1698 (USD),$67152,24.3,83.2,13.3,53.8,86.0,55.7,44.5,35.0
06037272100,4620.0,41.8,26.1,59.4,0.4,332.0,53.1,62.8,977900.0,5.1,20.2,41.1,4.3,2.55,1692 (USD),$88192,28.5,63.4,13.4,30.9,83.3,55.7,62.9,25.6
06037272301,3183.0,40.5,29.6,46.6,2.4,428.0,54.6,38.7,789500.0,4.1,14.3,62.9,0.0,2.19,1603 (USD),$70966,28.1,63.0,15.4,37.2,81.4,53.0,59.1,24.9
06037272302,4367.0,34.5,51.4,29.9,6.0,453.0,50.8,12.9,918300.0,3.2,6.3,87.1,3.8,2.4,1283 (USD),$59867,24.9,58.5,11.6,26.7,86.5,35.9,41.2,40.2
06037275400,3696.0,38.6,15.2,57.0,3.8,604.0,50.8,30.4,725200.0,3.5,8.4,53.7,0.0,1.86,2820 (USD),$136860,25.9,70.9,2.4,35.9,79.5,66.7,71.2,23.1
06037276601,4076.0,41.0,10.0,58.6,5.7,737.0,51.0,61.8,1210200.0,5.9,1.3,37.1,3.2,2.09,1842 (USD),$116875,28.5,82.5,12.3,53.2,86.4,62.3,68.8,22.6
06037291110,3951.0,32.7,44.1,0.5,52.0,0.0,50.0,31.6,468900.0,4.3,12.0,74.7,1.8,2.97,1009 (USD),$41509,29.4,82.9,29.9,22.0,94.8,11.4,60.4,21.7
06037291120,2384.0,30.3,71.6,0.3,27.5,10.0,47.5,32.4,467300.0,3.9,0.0,73.4,2.3,3.26,996 (USD),$42011,28.2,78.3,24.6,22.4,96.1,6.3,29.3,41.4
06037294610,4404.0,28.3,92.3,1.6,1.8,182.0,53.3,38.5,298900.0,4.0,31.5,68.9,1.9,3.63,1097 (USD),$40970,26.0,69.6,32.5,27.6,88.5,8.0,17.7,40.1
06037294620,4540.0,33.9,95.0,2.6,1.8,6.0,52.9,60.8,360900.0,4.5,23.0,54.0,0.0,3.85,993 (USD),$40941,22.4,75.1,20.2,32.7,95.8,9.9,21.0,39.4
06037294830,3921.0,28.2,95.5,0.5,1.4,91.0,48.9,37.5,308100.0,4.0,11.3,76.7,0.0,3.93,973 (USD),$35000,24.3,60.7,36.0,14.2,93.7,8.8,19.2,41.1
06037296500,4010.0,35.6,77.1,5.4,8.6,213.0,48.6,49.1,388600.0,4.0,33.6,68.7,1.3,3.27,1138 (USD),$36569,22.4,70.7,26.8,18.8,93.7,16.8,35.8,38.7
06037271300,4629.0,38.3,12.2,63.4,4.8,695.0,47.0,64.1,796200.0,4.8,16.2,38.3,8.7,2.28,2063 (USD),$91411,25.9,81.1,4.6,31.0,81.4,64.5,74.4,19.3
06037271600,4755.0,32.3,11.2,46.2,6.4,1431.0,47.1,30.5,1223600.0,3.9,0.7,71.0,0.0,2.52,1838 (USD),$82586,28.3,66.8,17.7,60.8,72.0,78.4,56.8,36.2
06037293302,5698.0,36.1,39.2,17.8,11.7,1467.0,49.9,55.7,474100.0,4.6,0.0,41.6,1.1,3.73,1365 (USD),$66094,28.5,82.5,15.0,24.1,88.4,29.4,37.7,38.4
06037195710,4573.0,31.6,69.2,15.9,3.4,457.0,50.3,18.2,572200.0,3.5,40.7,86.7,2.3,3.21,1152 (USD),$46125,30.2,52.3,34.3,32.5,88.5,25.9,26.6,39.2
06037139502,3021.0,44.0,13.4,71.1,0.2,359.0,44.6,71.6,717600.0,5.3,2.9,41.5,0.0,2.6,1378 (USD),$63966,34.8,71.7,10.3,46.8,84.2,49.2,37.1,46.1
06037143300,6851.0,42.2,16.8,60.0,13.7,428.0,50.9,30.7,756300.0,4.2,12.5,60.9,0.0,2.05,1472 (USD),$78016,27.9,74.1,6.3,33.5,85.5,52.4,75.1,21.7
06037211910,4590.0,31.7,61.3,7.2,3.0,1229.0,52.3,0.5,314700.0,2.7,32.0,96.2,9.2,2.79,1160 (USD),$43116,35.0,51.4,20.9,44.2,88.9,25.5,13.6,58.3
06037213201,4420.0,37.8,45.4,2.0,0.8,2171.0,47.3,5.5,413500.0,2.8,35.0,93.9,4.4,2.96,1134 (USD),$35447,32.9,52.5,22.3,31.4,91.9,31.3,5.4,66.6
06037243100,6467.0,24.2,69.9,1.9,26.8,78.0,46.3,33.7,271300.0,4.8,13.3,73.6,1.9,4.26,794 (USD),$23606,37.0,64.2,50.9,10.5,94.1,5.1,35.6,26.9
06037264302,5830.0,37.1,5.7,78.4,1.4,532.0,42.2,27.2,1104000.0,4.3,12.0,64.9,3.6,1.93,2263 (USD),$90451,24.1,65.7,9.5,46.1,86.9,71.6,76.4,21.1
06037265305,3982.0,23.2,12.9,45.8,1.8,1440.0,53.3,0.0,584700.0,3.1,6.1,95.8,12.3,2.08,1793 (USD),$18150,20.0,28.3,61.7,97.0,36.2,80.0,63.6,29.2
06037265420,1934.0,40.5,1.1,78.1,6.4,238.0,47.8,71.1,2000001.0,7.1,29.4,36.0,0.0,2.15,2512 (USD),$171000,26.5,82.6,9.5,38.8,80.6,84.6,83.5,16.6
06037267100,6844.0,37.5,9.6,65.1,3.0,1007.0,44.8,22.3,971600.0,4.5,21.1,54.5,2.5,2.04,1818 (USD),$85396,28.1,67.9,9.9,41.1,87.8,67.8,62.2,29.6
06037267800,2791.0,43.7,6.0,70.0,1.1,556.0,41.8,56.3,1122500.0,4.6,35.9,47.3,4.0,2.12,1940 (USD),$70938,23.1,73.2,6.7,30.3,87.3,69.9,60.8,30.3
06037269000,5473.0,43.5,16.8,68.1,2.6,557.0,48.6,48.2,1906300.0,5.1,16.0,43.1,4.0,1.92,2101 (USD),$116613,23.3,70.9,7.6,31.9,89.4,67.1,64.9,26.5
06037269300,3980.0,42.5,4.2,83.8,1.7,296.0,47.7,84.6,1533900.0,6.4,54.4,20.1,0.0,2.47,2612 (USD),$155972,23.0,78.1,6.2,9.9,94.3,83.9,80.6,14.5
06037269500,4056.0,41.5,2.4,83.8,1.6,441.0,47.9,95.7,1304400.0,6.8,1.8,13.7,9.8,4.79,3501 (USD),$167000,21.8,80.7,2.9,9.3,94.0,75.5,70.8,21.1
06037269800,3217.0,31.6,18.7,48.6,5.5,726.0,53.4,16.6,784400.0,3.0,9.1,80.1,7.2,1.93,1561 (USD),$59444,26.2,80.6,21.6,50.2,77.9,56.5,56.7,31.1
06037271802,5555.0,35.3,26.9,40.8,7.5,1162.0,50.4,12.7,644800.0,3.1,9.4,86.9,0.9,2.03,1626 (USD),$61731,28.9,73.5,14.7,53.0,91.2,54.1,53.0,35.3
06037273200,3249.0,36.7,37.4,49.1,8.1,53.0,54.0,41.1,1228400.0,3.9,31.4,68.8,3.6,2.37,1849 (USD),$83426,27.3,63.7,23.8,34.6,84.7,55.9,64.2,23.1
06037275200,4019.0,32.1,44.5,27.5,3.5,660.0,51.6,18.3,731800.0,3.6,4.5,80.2,0.0,2.42,1418 (USD),$56573,26.5,67.6,16.4,39.9,85.4,41.4,51.9,34.2
06037293304,4466.0,35.2,65.7,13.3,6.0,593.0,51.0,42.1,398800.0,3.8,10.8,63.6,4.3,3.23,1065 (USD),$54740,25.9,70.3,16.3,27.8,90.7,15.3,28.9,42.8
06037264301,5239.0,32.7,6.4,77.4,1.7,646.0,40.3,0.5,899100.0,3.6,1.1,79.8,1.6,1.78,1927 (USD),$90967,21.9,68.5,7.4,59.9,62.8,78.1,74.2,18.4
06037117510,4171.0,24.4,87.1,3.5,3.0,227.0,49.2,9.9,312100.0,4.0,1.5,86.9,3.1,4.32,1287 (USD),$32465,36.6,59.7,37.1,15.5,89.8,6.5,13.4,44.3
06037134422,4778.0,45.2,13.0,64.7,1.7,875.0,47.4,95.3,564600.0,6.5,0.0,15.8,0.0,3.33,2456 (USD),$103386,29.4,82.9,4.7,24.2,93.3,44.5,62.4,28.2
06037141700,3003.0,47.4,6.1,79.7,2.9,220.0,52.3,96.7,1185000.0,6.5,8.1,6.0,0.0,1.73,,$186750,34.9,74.0,1.7,25.1,94.7,71.4,73.9,17.8
06037131010,6355.0,32.5,60.3,18.7,2.0,985.0,49.8,25.5,479400.0,4.0,2.4,76.9,2.5,3.11,1295 (USD),$49313,28.8,73.1,17.0,35.1,92.0,19.8,24.0,44.1
06037240800,4591.0,28.6,65.6,1.7,30.2,14.0,47.9,71.7,278500.0,4.7,30.4,55.7,1.6,3.94,1035 (USD),$35760,36.2,60.9,31.2,21.8,89.7,7.5,34.2,34.5
06037242000,4301.0,28.3,66.5,3.6,29.3,16.0,49.8,56.8,289800.0,4.9,21.8,64.8,1.4,3.99,1164 (USD),$36122,32.2,68.8,35.5,16.4,88.7,4.6,37.9,33.5
06037242700,6155.0,25.0,77.3,0.1,20.9,86.0,49.7,77.6,310200.0,5.2,13.1,58.8,1.7,4.48,1239 (USD),$33568,31.1,75.7,36.6,15.3,91.4,4.0,23.9,36.0
06037267200,6089.0,39.7,5.0,65.8,0.8,1521.0,52.4,22.0,708500.0,4.3,15.3,59.5,4.1,2.11,2128 (USD),$86538,23.8,67.0,8.6,64.0,78.0,68.6,56.7,37.8
06037267600,2755.0,39.2,25.8,46.1,2.5,583.0,38.8,40.4,832100.0,4.7,5.6,65.7,0.0,2.2,2097 (USD),$68510,25.9,60.0,12.7,47.9,89.5,58.0,57.4,28.1
06037134302,3725.0,41.8,28.4,52.3,1.8,527.0,47.4,100.0,498900.0,5.9,0.0,15.1,0.0,2.8,2061 (USD),$83177,28.5,85.9,8.4,34.8,95.1,28.7,64.2,22.6
06037134303,6160.0,41.3,43.1,37.0,3.5,773.0,47.7,66.3,420100.0,5.1,1.1,27.5,0.0,2.59,1602 (USD),$85516,29.8,72.0,11.3,36.4,90.2,27.2,45.5,38.9
06037134421,3943.0,46.9,6.6,76.8,1.4,426.0,48.3,100.0,768600.0,7.5,0.0,9.3,0.0,3.83,3297 (USD),$124276,30.8,84.3,5.0,21.2,87.4,58.9,77.9,25.2
06037134520,5934.0,33.6,77.7,10.1,3.1,501.0,52.6,16.0,277400.0,3.2,1.4,83.3,4.0,2.99,1139 (USD),$41290,26.4,62.4,15.4,25.1,88.8,17.2,16.1,51.4
06037135111,3272.0,39.4,23.0,49.0,3.3,725.0,46.3,72.6,504300.0,5.8,0.4,37.7,2.1,2.99,1427 (USD),$91319,29.3,83.1,2.9,28.3,95.1,50.5,47.8,36.3
06037271400,3728.0,46.0,15.3,69.1,1.7,384.0,52.5,97.2,1110200.0,6.1,2.5,13.0,0.0,3.01,3182 (USD),$110179,29.3,69.7,7.3,21.3,93.8,59.9,80.5,13.2
06037271701,5543.0,33.6,16.0,53.6,10.1,980.0,44.0,21.9,892800.0,3.4,6.3,74.9,4.4,1.8,1727 (USD),$90045,24.5,76.0,11.4,45.3,83.3,62.3,62.4,29.1
06037271801,3415.0,34.3,29.9,36.0,3.8,966.0,56.5,20.0,875700.0,3.0,13.9,81.7,3.6,1.99,1559 (USD),$54306,30.8,77.1,23.9,62.9,84.2,53.5,45.2,44.8
06037273800,3122.0,36.6,16.7,66.8,7.9,174.0,48.9,35.5,1303600.0,3.9,22.0,66.2,4.0,1.78,1860 (USD),$94417,26.5,71.5,6.9,32.3,83.8,59.0,78.4,17.1
06037276400,4143.0,44.5,8.3,74.2,2.9,329.0,42.8,94.2,886300.0,6.3,0.7,17.2,0.0,3.95,1782 (USD),$109107,28.3,77.7,18.8,57.8,87.0,64.9,82.6,15.3
06037276500,5477.0,20.3,18.7,54.1,5.7,793.0,44.8,83.4,862900.0,5.9,10.0,38.5,0.0,2.31,2445 (USD),$87422,14.3,35.7,18.4,94.3,58.9,51.7,76.2,12.5
06037277100,3201.0,43.4,19.4,54.2,4.9,385.0,46.6,92.3,714600.0,5.5,3.5,12.0,0.0,3.14,2316 (USD),$123750,27.2,81.2,1.6,22.7,91.5,53.1,73.9,20.5
06037293201,6927.0,34.9,49.4,12.0,12.2,1705.0,48.3,46.7,438700.0,3.9,8.2,60.8,2.6,2.78,1230 (USD),$54420,28.6,70.0,15.4,33.0,86.2,26.2,39.8,39.6
06037294810,4101.0,27.9,93.5,2.7,1.9,77.0,48.9,32.7,369200.0,3.6,10.9,87.9,2.2,4.22,1112 (USD),$40917,24.6,72.2,34.3,16.6,92.3,5.0,14.0,50.0
06037300701,6347.0,44.1,13.8,73.6,0.6,711.0,49.4,90.4,897400.0,6.7,27.2,18.3,0.0,2.73,1992 (USD),$120473,29.2,86.6,4.4,31.8,91.2,58.6,52.3,30.8
06037111100,3028.0,41.7,42.8,38.3,2.2,469.0,51.4,94.7,451500.0,5.5,0.0,17.0,0.0,3.73,1974 (USD),$82818,32.8,76.8,9.5,30.6,92.2,32.5,57.6,27.5
06037111302,5330.0,38.2,22.5,44.0,5.7,1351.0,50.9,47.7,578200.0,5.2,0.0,47.7,4.1,2.48,1553 (USD),$65417,35.7,69.9,14.7,62.5,90.4,47.5,49.9,35.8
06037111400,7964.0,43.0,40.6,32.1,6.4,1212.0,50.1,44.1,510300.0,4.3,3.7,65.2,0.0,2.57,1179 (USD),$55227,30.9,75.1,15.5,38.6,87.2,25.2,39.9,40.7
06037270100,4310.0,34.1,12.2,42.8,10.2,1058.0,54.2,2.5,403600.0,2.9,2.6,88.6,2.8,1.77,1622 (USD),$61745,25.0,78.3,14.0,60.0,85.9,61.0,63.8,27.3
06037276000,5452.0,45.7,21.4,57.0,2.8,760.0,50.5,77.5,844800.0,6.1,5.0,20.7,6.9,1.84,1753 (USD),$116613,24.0,84.5,3.8,24.6,89.8,57.6,72.2,19.3
06037291210,5717.0,32.5,62.3,6.7,10.0,1053.0,49.0,46.7,390500.0,4.6,12.8,48.5,6.5,3.89,1122 (USD),$50000,29.0,76.1,22.5,24.9,87.0,20.5,40.4,36.3
06037293202,6363.0,28.0,66.3,5.0,8.2,1073.0,50.8,33.6,376300.0,3.9,3.4,80.2,4.6,3.63,1133 (USD),$36059,25.7,78.0,35.9,16.9,86.1,16.2,27.8,41.0
06037134800,6417.0,40.1,58.0,26.1,3.1,766.0,51.4,86.9,415100.0,5.3,4.6,27.3,3.4,2.82,1922 (USD),$61667,32.5,68.3,9.6,28.0,94.4,24.0,34.0,47.1
06037264000,3104.0,48.9,5.8,87.5,0.0,97.0,45.0,86.5,2000001.0,7.3,29.1,22.5,5.9,2.62,2296 (USD),$215560,29.4,72.1,5.0,24.5,86.0,84.0,77.7,15.1
06037265304,3193.0,21.7,16.4,42.1,0.9,992.0,50.5,6.5,,3.2,3.1,99.1,8.0,3.03,1644 (USD),$18186,17.3,30.4,75.7,96.7,34.3,67.3,63.3,21.5
06037265410,1533.0,40.4,6.7,72.1,5.2,210.0,48.5,67.8,1539700.0,5.9,15.7,38.9,16.6,2.21,1824 (USD),$133711,24.2,77.5,6.7,13.6,79.9,71.2,73.9,20.9
06037269100,4032.0,37.0,6.9,82.4,2.4,259.0,45.8,29.2,958900.0,4.5,17.7,65.8,4.6,2.0,1942 (USD),$81736,22.4,79.1,7.8,32.1,87.3,66.2,65.8,25.6
06037269700,3877.0,37.6,34.9,33.6,11.4,654.0,51.9,40.2,794300.0,3.9,41.0,55.2,4.1,2.2,1407 (USD),$80417,28.2,77.7,8.2,34.6,89.7,52.5,57.8,29.2
06037270300,2522.0,35.6,36.1,16.4,32.4,201.0,48.0,52.6,755800.0,5.1,15.5,48.6,6.4,2.75,1424 (USD),$72326,28.4,73.7,8.8,33.4,93.6,38.5,60.3,23.8
06037271702,4176.0,31.1,15.2,31.4,4.1,1823.0,48.6,12.8,556100.0,3.3,2.7,78.1,2.6,2.17,1750 (USD),$58665,26.8,74.6,18.8,63.4,72.8,74.4,43.7,40.6
06037273700,2899.0,40.2,21.3,67.1,5.0,94.0,52.3,65.1,1149500.0,4.3,29.2,52.6,0.0,2.01,1742 (USD),$107568,25.2,72.0,5.3,16.3,89.8,67.0,74.3,16.7
06037275302,4799.0,45.6,8.9,64.0,5.2,730.0,48.0,14.7,815700.0,4.7,0.4,46.8,8.5,2.01,2301 (USD),$83606,26.1,69.7,11.9,50.7,79.4,59.3,69.0,27.3
06037293301,3020.0,45.6,21.0,31.8,1.0,1271.0,52.4,70.0,504100.0,5.2,0.0,29.1,0.0,2.9,1696 (USD),$79855,26.2,85.7,9.9,33.1,94.4,39.2,49.5,37.9
06037294200,5201.0,31.5,88.3,7.3,0.0,209.0,46.5,82.6,360500.0,5.1,28.5,34.9,0.0,3.44,1116 (USD),$61321,22.7,80.3,16.9,22.5,90.7,7.6,29.1,29.8
06037294510,4721.0,29.7,93.2,6.4,0.0,10.0,55.1,54.8,321600.0,4.0,24.2,71.5,2.4,4.3,1116 (USD),$43567,22.1,85.6,25.2,24.7,96.2,4.3,17.2,37.5
06037190520,3738.0,42.6,39.5,36.3,3.2,712.0,49.3,4.4,294700.0,2.3,20.3,90.6,0.0,2.23,1076 (USD),$30151,29.3,57.7,25.4,48.2,84.0,31.6,22.4,59.7
06037190901,4629.0,34.5,70.9,13.6,8.1,205.0,51.6,7.8,780000.0,2.6,26.6,94.1,2.4,2.86,1010 (USD),$33211,35.2,61.3,27.8,30.6,89.0,23.9,15.8,60.5
06037191203,2453.0,39.4,39.5,26.3,4.5,696.0,50.4,4.5,560000.0,2.5,33.0,96.8,1.7,2.11,976 (USD),$28900,30.3,51.3,29.4,45.4,92.0,27.2,23.6,57.2
06037191610,4019.0,35.6,67.7,15.8,2.4,530.0,47.3,14.2,654500.0,2.9,34.0,84.8,2.9,2.74,1181 (USD),$44583,36.8,54.7,22.1,34.6,90.0,23.1,18.0,56.2
06037134901,2844.0,43.9,14.3,68.9,3.9,236.0,41.1,80.6,528900.0,5.9,1.6,28.2,15.3,2.31,1168 (USD),$68443,33.2,78.3,18.1,42.0,95.1,45.9,60.1,31.9
06037137301,2344.0,46.5,13.3,63.1,3.1,373.0,49.3,100.0,814100.0,6.8,1.7,9.8,0.0,3.43,3383 (USD),$147292,35.4,83.0,4.4,29.7,90.7,45.5,75.7,21.4
06037139302,5389.0,33.7,30.7,44.6,10.5,387.0,50.5,0.4,240800.0,3.7,0.5,82.2,2.3,2.77,1589 (USD),$48287,29.7,77.3,20.7,35.9,77.3,28.4,52.2,41.3
06037137401,4346.0,41.5,12.4,66.8,5.3,512.0,51.9,90.9,692100.0,6.0,3.0,23.8,5.4,2.93,2278 (USD),$108500,36.3,79.7,3.5,27.9,89.8,53.1,78.2,19.7
06037137402,4979.0,52.7,8.9,82.4,0.6,342.0,48.4,74.3,710600.0,6.5,1.0,26.2,23.0,1.93,1622 (USD),$90547,31.5,78.3,6.4,19.7,92.4,51.6,54.9,33.6
06037139200,5869.0,35.8,24.8,57.8,2.7,744.0,44.8,37.7,527400.0,4.4,0.0,42.5,8.1,2.36,1738 (USD),$75532,37.2,81.3,13.6,34.7,83.9,45.2,45.9,42.2
06037139703,3016.0,44.6,1.4,76.2,0.3,278.0,48.9,99.1,1336500.0,7.8,1.1,18.4,0.0,2.66,2761 (USD),$119410,32.6,79.6,8.9,15.9,91.2,61.3,50.0,37.1
06037139801,3232.0,52.8,9.4,83.9,0.3,180.0,50.4,100.0,1127600.0,7.5,1.3,11.1,0.0,2.18,2345 (USD),$140875,33.7,78.1,3.9,12.1,96.9,66.9,62.0,28.3
06037141600,4281.0,46.8,7.3,80.8,0.4,326.0,48.0,98.8,1147200.0,6.6,6.6,10.4,0.0,2.89,2992 (USD),$187470,33.1,74.3,1.9,18.7,88.3,71.1,68.5,27.9
06037143400,6443.0,42.7,13.1,75.1,2.8,318.0,46.7,39.6,804900.0,4.5,7.2,57.8,0.0,1.82,1703 (USD),$102582,32.7,80.5,5.0,28.6,87.7,55.9,78.9,18.9
06037181000,6277.0,44.7,31.9,39.1,0.4,1603.0,51.6,83.3,724000.0,6.0,56.2,19.7,0.0,1.98,1099 (USD),$112891,33.3,78.1,7.1,33.6,91.9,54.9,58.7,26.7
06037183520,3890.0,33.5,76.9,11.5,4.5,209.0,47.0,32.9,673300.0,3.8,50.8,71.4,2.2,3.27,1050 (USD),$39861,30.8,63.5,28.5,27.9,89.2,19.0,27.4,36.3
06037191204,2198.0,35.1,49.5,31.0,1.1,292.0,49.2,14.4,625000.0,2.8,32.1,92.1,0.0,2.43,1104 (USD),$36429,35.0,53.5,19.4,33.8,86.3,29.9,26.7,50.5
06037191620,2927.0,36.1,62.8,16.3,7.1,388.0,47.7,9.9,850000.0,2.6,26.0,95.0,2.8,2.41,1105 (USD),$28036,42.4,48.3,25.6,35.7,87.1,24.1,18.3,57.9
06037191820,3083.0,33.9,43.4,39.3,8.1,159.0,48.2,6.1,508600.0,3.1,17.5,88.7,2.2,2.45,1204 (USD),$54875,33.9,69.1,12.5,42.3,90.2,45.1,46.9,32.4
06037192510,3796.0,39.5,57.7,6.5,1.0,1307.0,56.0,18.7,595700.0,3.4,37.2,83.7,0.0,3.11,1234 (USD),$45577,29.1,73.6,19.1,28.3,94.0,24.3,10.2,65.5
06037192520,5033.0,32.5,75.3,7.6,1.7,663.0,47.5,10.3,508300.0,2.9,47.3,93.9,4.2,3.22,1084 (USD),$40510,34.6,62.5,21.9,18.2,91.0,22.9,13.0,55.0
06037192610,4432.0,33.6,71.5,10.4,6.1,447.0,51.7,3.0,828900.0,3.0,40.8,96.9,1.2,3.09,1087 (USD),$31577,36.4,59.5,27.8,25.4,91.2,12.8,16.5,53.6
06037194500,1942.0,40.1,7.0,78.0,4.5,118.0,46.8,45.7,1558300.0,5.4,52.8,51.2,10.3,1.74,1683 (USD),$98750,26.9,79.1,9.4,34.0,89.1,67.9,64.6,27.4
06037195300,3431.0,36.4,33.0,49.1,1.1,526.0,50.3,27.7,619400.0,3.5,47.9,80.4,3.9,2.32,1389 (USD),$69145,31.8,67.5,9.7,48.0,91.2,53.0,43.3,35.2
06037195600,3354.0,36.2,54.7,27.7,1.6,398.0,53.3,45.3,742600.0,4.0,51.3,71.9,2.0,2.49,1264 (USD),$67778,30.3,64.1,24.2,39.7,84.3,45.0,35.5,40.4
06037199400,4458.0,37.0,75.1,4.6,1.6,765.0,49.1,43.6,430300.0,4.0,58.2,62.4,1.9,3.12,1047 (USD),$40370,29.7,70.7,16.8,33.0,86.2,18.3,21.8,48.8
06037199800,5404.0,37.8,60.2,0.7,0.0,2112.0,48.8,46.7,420100.0,4.4,59.4,67.9,0.0,3.21,998 (USD),$31974,33.4,58.8,28.7,24.0,94.7,9.3,13.9,55.3
06037201504,2309.0,34.1,83.0,7.6,0.5,129.0,47.8,70.4,363300.0,4.7,21.3,43.0,5.2,4.02,1308 (USD),$48906,26.8,64.3,33.6,33.7,92.3,16.0,20.9,35.2
06037204820,2139.0,35.3,97.3,2.7,0.0,0.0,53.0,69.7,333500.0,4.2,40.9,51.8,7.6,3.97,1071 (USD),$39598,27.1,56.8,17.7,24.4,92.7,4.6,9.1,50.4
06037206200,3604.0,47.4,22.0,13.0,19.5,1476.0,52.9,0.0,421200.0,1.4,24.0,85.6,1.0,1.41,526 (USD),$20169,28.9,49.9,41.2,66.4,70.6,32.2,48.2,35.7
06037208720,4565.0,32.3,75.3,9.5,5.5,443.0,49.9,5.3,,1.4,54.6,97.0,7.8,2.91,830 (USD),$27233,39.8,28.8,42.9,15.7,89.9,17.8,15.6,55.8
06037211802,4214.0,37.5,31.1,14.4,6.9,1763.0,51.0,0.0,647300.0,2.6,37.3,89.0,6.1,2.0,1167 (USD),$36795,28.4,58.0,18.3,42.0,89.5,42.0,26.7,63.1
06037212204,3548.0,32.0,72.4,3.3,7.0,586.0,50.7,2.5,361700.0,1.7,50.3,97.0,8.5,2.85,832 (USD),$26500,38.6,41.1,43.0,10.9,85.6,16.3,7.6,62.5
06037212303,3437.0,33.1,67.2,6.5,4.1,722.0,55.5,0.4,,1.7,48.7,99.6,6.0,2.41,954 (USD),$31215,36.3,44.3,36.2,43.9,85.7,26.3,14.0,60.3
06037212306,3051.0,36.9,42.7,3.3,0.9,1569.0,56.3,3.3,448200.0,2.8,41.9,94.0,3.6,2.56,1148 (USD),$32543,30.6,58.0,21.7,32.8,86.3,27.0,12.3,62.7
