GEOID10,total_pop,median_age,pct_hispanic,pct_white,pct_black,pct_asian,pct_male,pct_single_family_home,med_home_value,med_rooms_per_home,pct_built_before_1940,pct_renting,rental_vacancy_rate,avg_renter_household_size,med_gross_rent,med_household_income,mean_commute_time,pct_commute_drive_alone,pct_below_poverty,pct_college_grad_student,pct_same_residence_year_ago,pct_bachelors_degree,pct_english_only,pct_foreign_born
06059110110,5885.0,35.9,30.6,32.4,3.0,1676.0,49.8,63.7,471600.0,4.7,4.3,49.9,0.0,2.95,1573.0,73575.0,32.3,77.1,12.2,38.2,87.0,32.8,51.5,34.4
06059110115,3761.0,45.3,14.9,20.7,10.3,1941.0,49.2,84.2,609500.0,6.7,0.7,22.2,0.0,3.81,1771.0,98750.0,29.5,81.7,3.4,37.8,94.7,43.6,58.8,34.3
06059110116,4748.0,42.9,17.6,24.5,5.6,2168.0,49.6,68.9,634800.0,6.1,0.5,33.1,4.3,3.29,1406.0,94199.0,29.7,80.0,8.4,48.9,96.8,50.3,50.3,36.3
06059089001,7696.0,40.8,40.2,4.0,0.0,4273.0,50.8,58.2,358400.0,5.1,0.4,40.2,0.0,5.46,1489.0,53732.0,27.6,77.4,19.2,33.1,90.5,10.8,10.9,62.4
06059075702,3479.0,46.0,15.4,70.8,0.1,380.0,46.3,92.9,724500.0,6.8,0.0,11.4,8.3,1.61,1719.0,98864.0,21.7,83.5,2.1,21.4,92.7,48.7,81.7,12.6
06059086801,3590.0,35.9,40.7,29.3,3.7,846.0,46.6,67.3,458800.0,5.7,1.7,26.8,0.0,3.73,1516.0,64563.0,30.7,79.9,5.3,22.7,77.2,22.7,51.8,28.2
06059087602,7668.0,40.6,57.0,21.9,2.9,1309.0,50.1,42.3,452500.0,4.8,5.1,53.2,0.0,3.57,1207.0,75221.0,27.4,78.5,23.1,31.8,98.2,19.4,33.9,40.4
06059088601,6480.0,42.2,30.2,18.7,1.4,3095.0,48.3,44.6,416100.0,4.2,7.0,47.4,1.2,2.77,1319.0,54330.0,31.2,86.0,12.5,37.2,93.9,23.2,28.0,48.8
06059099238,4356.0,45.8,11.6,67.8,0.0,698.0,52.2,100.0,829200.0,7.5,0.7,11.7,0.0,4.01,2583.0,131750.0,26.8,84.6,6.5,28.6,90.5,53.7,80.6,17.1
06059099310,4525.0,41.9,15.3,73.4,0.0,392.0,55.5,43.1,995600.0,4.6,0.5,59.0,3.6,2.23,1832.0,100917.0,28.3,76.4,7.8,35.0,83.8,52.2,78.3,17.8
06059110106,3689.0,39.7,25.8,36.3,5.8,990.0,45.6,38.9,477300.0,5.9,0.0,21.0,12.5,3.16,1863.0,88710.0,28.3,90.0,3.9,32.3,89.5,44.1,68.9,24.6
06059062628,3776.0,23.1,9.1,45.2,2.0,1460.0,48.2,29.9,1195500.0,5.6,0.0,57.0,6.0,3.13,2412.0,103438.0,22.7,64.3,11.1,65.6,69.3,73.2,51.4,38.8
06059063803,4491.0,39.8,34.0,56.4,0.4,216.0,55.9,48.7,649200.0,5.2,1.4,43.7,4.1,2.68,1689.0,84286.0,25.4,74.2,7.5,32.4,86.5,32.2,68.2,21.8
06059099249,4690.0,27.1,82.4,0.3,0.5,751.0,52.0,39.1,426400.0,4.5,2.9,64.1,0.0,5.79,1377.0,55863.0,24.5,67.1,24.0,20.2,96.4,4.2,7.7,47.2
06059062611,4643.0,28.6,9.9,35.3,6.8,2040.0,52.7,0.8,617700.0,4.0,0.5,80.1,3.1,2.82,2028.0,61042.0,20.2,77.1,34.7,69.6,64.5,67.7,39.4,54.4
06059062627,3731.0,26.3,13.1,33.4,1.9,1787.0,47.2,3.0,525000.0,3.3,0.0,85.1,4.0,2.54,2149.0,44881.0,22.1,66.5,38.3,90.3,71.4,55.1,56.6,34.7
06059052511,6025.0,41.5,6.4,54.7,1.9,1827.0,44.9,51.1,755800.0,5.7,0.0,36.7,2.6,3.01,2231.0,128910.0,25.2,73.9,6.2,27.6,87.6,74.2,55.6,31.6
06059088107,5779.0,41.7,25.1,15.8,0.0,3243.0,51.2,53.6,449500.0,4.7,5.3,54.3,0.0,3.5,1429.0,52374.0,29.2,83.3,17.5,34.5,93.5,23.6,26.8,52.3
06059088401,6091.0,33.0,45.5,19.5,0.9,1983.0,53.5,98.7,476800.0,5.9,0.9,25.4,0.0,5.67,2173.0,86823.0,30.0,77.6,13.3,31.2,82.3,18.4,34.7,40.7
06059088501,6911.0,35.8,54.4,14.6,0.8,1972.0,50.4,50.1,420200.0,4.8,2.2,48.0,0.0,3.96,1262.0,57985.0,24.7,83.4,16.6,30.5,89.0,16.6,24.4,41.7
06059099217,2448.0,43.8,9.1,80.1,1.4,193.0,48.8,78.4,786700.0,6.8,0.0,13.3,0.0,2.78,2632.0,120588.0,24.6,82.5,3.6,36.8,94.4,54.6,88.9,9.0
06059099220,5493.0,42.0,13.5,71.0,2.3,434.0,46.7,30.7,587800.0,5.0,0.0,37.5,4.5,2.24,1960.0,97981.0,28.1,91.0,7.6,37.8,84.7,38.0,89.1,8.5
06059099224,3653.0,43.5,11.8,39.8,0.2,1645.0,44.2,89.4,712900.0,6.8,0.0,21.2,0.0,3.41,2341.0,85463.0,30.7,84.9,3.3,34.0,89.2,46.1,49.1,34.5
06059099234,3505.0,48.7,15.0,46.8,0.4,1170.0,45.8,82.9,651500.0,6.3,1.8,22.6,0.0,2.54,1161.0,103152.0,33.0,89.0,5.8,31.4,94.7,43.5,65.0,26.0
06059099235,4661.0,42.5,20.5,66.7,2.2,356.0,52.4,29.1,548000.0,4.8,1.7,49.0,2.9,2.34,1665.0,60029.0,31.2,81.2,12.4,32.8,88.6,38.4,76.6,15.2
06059099243,4273.0,45.2,11.8,73.6,1.2,430.0,47.1,62.5,681800.0,5.4,0.0,13.9,4.3,2.07,2306.0,102273.0,28.8,76.9,3.9,44.1,95.1,47.6,88.6,12.6
06059099311,3346.0,42.8,13.5,75.7,1.2,102.0,52.7,39.0,1050000.0,4.3,14.0,58.5,7.1,1.86,1725.0,99297.0,32.6,79.7,6.6,31.4,88.9,56.2,92.5,9.3
06059099410,5102.0,35.1,32.8,45.1,3.2,822.0,50.8,24.4,673200.0,4.0,0.0,80.7,1.9,2.73,1641.0,62116.0,27.0,83.3,22.2,36.0,87.6,33.9,57.5,23.6
06059099510,4647.0,74.3,5.1,76.7,2.2,557.0,40.6,4.9,184700.0,3.8,0.4,5.0,0.0,1.55,526.0,33664.0,26.6,83.8,13.5,89.3,86.9,33.2,78.9,21.9
06059099702,8129.0,40.1,23.8,21.2,0.9,4151.0,52.2,57.0,568000.0,5.1,0.0,38.9,0.0,2.88,1319.0,56675.0,32.1,72.0,21.2,37.2,86.3,23.7,34.2,42.9
06059099802,5100.0,44.2,32.1,14.5,1.0,2508.0,49.0,24.9,399100.0,3.9,2.0,80.7,1.4,2.73,1282.0,31029.0,26.0,75.3,30.3,41.7,86.2,16.6,23.7,55.1
06059110111,6148.0,38.8,24.0,30.9,5.8,2334.0,49.6,65.0,558900.0,5.7,1.2,30.6,0.0,3.57,1740.0,83289.0,32.3,79.5,7.1,30.9,85.3,37.5,60.0,32.2
06059110113,2181.0,49.3,18.7,49.1,2.5,482.0,48.8,93.3,575200.0,6.5,0.0,21.6,3.8,2.79,2010.0,109967.0,29.9,84.1,5.6,42.2,90.2,38.9,70.4,21.2
06059110605,6822.0,37.7,8.7,16.5,0.3,4835.0,47.6,53.7,620700.0,5.3,1.4,34.3,3.7,3.91,2210.0,86192.0,35.6,83.0,10.2,37.6,86.9,58.7,33.5,53.1
06059052416,4385.0,36.6,39.6,42.2,2.1,447.0,48.8,74.4,578200.0,6.2,0.0,18.9,0.0,4.69,1853.0,108733.0,22.4,81.6,6.7,34.0,94.8,37.4,62.3,28.1
06059052426,13582.0,36.5,9.5,45.1,0.5,5393.0,48.4,50.3,773600.0,4.9,1.1,39.4,7.3,2.21,2131.0,129735.0,29.8,84.5,6.1,27.9,83.8,69.9,57.0,34.4
06059062632,3895.0,51.2,8.9,81.6,0.2,153.0,48.0,68.7,1281600.0,5.2,11.6,29.0,6.9,2.34,2203.0,122824.0,30.3,61.3,4.1,12.9,84.3,61.3,80.6,16.8
06059042206,3376.0,49.3,14.3,79.5,2.8,33.0,45.1,32.5,572600.0,5.6,0.6,38.8,5.0,2.24,2155.0,82106.0,25.1,79.4,4.2,39.8,81.9,48.0,87.2,11.5
06059052522,4220.0,38.1,7.7,38.6,0.4,1985.0,48.7,70.2,872200.0,5.5,0.5,45.4,0.0,3.12,2469.0,121667.0,25.5,81.9,9.8,42.7,81.3,60.7,31.2,53.0
06059063009,1677.0,49.4,6.4,84.1,0.0,126.0,44.1,87.7,1292700.0,6.4,0.0,13.8,0.0,2.27,1675.0,135625.0,24.0,78.4,5.5,20.2,93.5,65.5,81.4,13.7
06059063907,8004.0,34.1,15.9,49.4,5.2,2076.0,51.0,24.2,684300.0,4.0,0.7,71.4,3.2,2.03,2189.0,101932.0,24.0,77.4,6.1,55.6,73.4,59.0,70.2,22.6
06059074601,7862.0,30.8,92.1,5.7,0.0,75.0,49.9,67.6,386400.0,4.3,34.2,58.2,0.0,4.7,1347.0,62500.0,25.8,69.5,14.3,17.2,97.2,9.6,13.5,45.0
06059001707,7503.0,43.1,14.0,15.4,3.1,4805.0,47.1,71.5,713700.0,6.3,0.0,25.2,8.1,3.33,2429.0,110673.0,34.9,83.7,5.5,38.8,82.7,61.8,36.7,46.8
06059011707,6441.0,38.9,20.5,49.7,1.5,1315.0,48.0,50.1,552000.0,5.5,0.9,38.3,2.9,2.58,1724.0,82703.0,29.5,80.7,8.9,39.6,84.4,49.5,77.0,17.7
06059011722,2403.0,53.0,35.5,43.7,5.7,345.0,44.7,40.3,437000.0,5.2,2.6,36.1,0.0,1.54,1131.0,60208.0,30.6,86.1,8.0,44.1,91.9,26.1,56.7,27.5
06059021916,3386.0,50.9,11.1,61.2,0.5,842.0,47.0,64.3,725200.0,6.7,1.2,16.4,12.7,1.87,2272.0,107738.0,28.2,83.1,1.3,38.6,89.7,54.5,73.5,24.7
06059032041,1034.0,42.4,13.2,71.9,1.3,111.0,55.4,88.1,1020300.0,5.9,23.6,26.6,0.0,2.62,1708.0,96029.0,31.5,65.2,7.2,27.9,88.8,58.3,80.0,11.3
06059042313,7492.0,38.2,27.8,66.4,0.6,199.0,50.0,32.5,767400.0,4.5,2.1,63.2,0.0,2.46,1734.0,68726.0,31.6,74.5,11.1,31.4,78.1,32.6,74.9,16.4
06059011711,8139.0,28.8,43.7,30.6,3.6,1509.0,55.0,9.4,436700.0,3.4,1.8,84.2,4.8,3.08,1405.0,63883.0,26.2,81.1,11.7,55.2,77.5,31.8,41.5,38.4
06059021918,4766.0,42.8,26.6,61.0,0.0,385.0,45.1,52.2,515900.0,6.0,3.4,16.0,14.4,2.74,1945.0,92873.0,27.8,86.4,10.6,27.5,89.5,36.8,72.8,17.6
06059032031,3617.0,44.3,17.2,67.5,1.0,415.0,51.6,93.7,638400.0,7.0,0.0,13.8,0.0,3.21,2635.0,137969.0,32.2,78.9,2.6,25.5,93.6,46.0,84.1,11.8
06059063102,6729.0,36.9,16.8,75.9,0.1,310.0,47.3,36.1,721000.0,4.9,1.3,53.0,0.0,2.46,1798.0,77097.0,23.9,84.4,9.4,32.2,84.6,46.9,88.7,9.6
06059052505,5319.0,42.5,16.0,36.8,0.9,2227.0,47.2,30.6,386000.0,4.8,0.0,26.6,5.8,3.02,1973.0,68467.0,24.6,78.3,10.6,47.0,81.6,42.4,47.8,41.4
06059062605,2926.0,47.3,8.7,84.2,1.8,141.0,48.9,34.7,1639500.0,3.8,26.5,66.3,2.9,1.65,1856.0,73990.0,25.1,71.3,10.6,33.2,82.6,61.9,85.7,13.7
06059063601,3655.0,41.5,24.2,62.8,3.4,251.0,50.4,63.6,576900.0,5.5,0.0,26.0,0.0,2.63,2117.0,96518.0,24.4,87.7,7.4,34.6,88.5,43.3,75.5,16.5
06059074111,5449.0,34.1,65.3,16.3,0.4,953.0,45.9,78.7,554200.0,6.1,0.0,31.7,0.0,4.35,1839.0,85313.0,22.5,80.9,6.4,35.9,90.3,18.7,28.4,39.5
06059075403,7189.0,37.1,65.2,21.4,0.7,698.0,53.4,36.6,408300.0,4.0,0.0,52.5,2.6,2.92,1463.0,66532.0,22.9,79.8,7.5,27.3,89.7,21.4,38.5,38.3
06059042107,4492.0,32.4,56.0,39.7,0.0,83.0,52.9,37.7,707700.0,4.0,4.9,70.5,1.8,3.19,1498.0,56198.0,21.5,71.1,18.0,27.2,92.3,30.0,52.4,23.8
06059001101,4841.0,38.8,47.7,43.8,0.6,251.0,48.4,83.4,571500.0,5.8,0.0,25.3,7.5,2.8,1563.0,87606.0,28.9,77.6,4.2,31.6,88.8,36.0,73.6,13.9
06059001601,8177.0,46.0,23.3,44.8,2.3,2143.0,47.7,58.5,716000.0,5.9,3.7,31.3,0.0,3.09,1620.0,94063.0,32.3,78.6,9.2,24.6,86.2,47.9,68.0,23.0
06059021807,4250.0,39.6,35.8,52.2,1.4,364.0,51.2,66.2,565800.0,6.1,1.2,26.4,0.0,3.03,1878.0,91949.0,26.6,82.4,7.8,33.2,83.8,34.2,73.3,18.6
06059021825,3171.0,45.4,16.2,65.1,0.3,516.0,50.1,87.1,961200.0,7.0,0.0,16.3,0.0,1.78,1127.0,121250.0,34.7,83.3,4.2,30.2,91.0,58.9,74.8,19.1
06059032034,5834.0,47.7,12.6,66.7,2.6,793.0,52.0,99.7,831500.0,7.8,0.0,4.8,0.0,3.91,3160.0,160625.0,29.0,80.2,4.4,28.7,91.9,62.1,78.9,21.3
06059086903,7366.0,30.3,58.5,19.5,2.0,1303.0,46.7,35.4,498100.0,4.3,0.5,71.1,4.0,3.56,1410.0,56524.0,29.7,78.8,17.4,38.1,88.7,21.5,37.2,34.5
06059088002,3814.0,43.9,25.7,31.8,0.1,1591.0,50.9,80.5,568000.0,5.6,0.6,41.6,0.0,3.27,1516.0,72063.0,30.3,78.0,14.4,35.4,85.5,19.3,51.0,33.9
06059088202,3217.0,41.6,23.1,36.0,2.8,1128.0,52.6,75.3,483400.0,5.7,1.0,27.1,0.0,4.41,1890.0,82292.0,27.7,82.6,11.8,36.1,96.4,30.6,48.9,37.3
06059032061,3816.0,52.3,8.0,82.8,0.4,177.0,48.2,74.9,1303100.0,7.7,0.7,4.6,0.0,3.16,2775.0,151723.0,29.1,78.3,2.6,23.6,88.9,62.4,92.4,12.7
06059032059,10929.0,30.7,17.5,66.8,1.3,1285.0,49.5,56.9,774300.0,6.5,0.9,27.1,0.0,3.45,2321.0,148021.0,32.6,73.8,2.5,17.8,82.5,63.6,77.9,14.2
06059032058,8779.0,33.5,14.2,67.5,3.8,896.0,48.1,65.4,804300.0,7.1,0.0,14.8,0.0,3.43,2468.0,164909.0,31.3,76.3,1.2,11.7,82.5,68.4,76.5,14.5
06059110203,5049.0,38.3,22.0,51.9,0.0,1123.0,49.1,64.4,473500.0,5.2,2.2,34.9,7.2,2.81,1656.0,79483.0,30.5,86.6,5.8,37.7,93.2,35.2,64.3,23.8
06059110606,4483.0,30.5,62.4,6.6,7.1,1034.0,49.9,23.2,445000.0,4.3,3.9,81.8,0.0,3.66,1354.0,50296.0,28.1,78.0,21.5,17.5,90.3,23.7,30.8,40.8
06059001802,8230.0,29.2,61.6,16.2,3.6,1086.0,50.5,40.6,419400.0,4.5,5.7,72.1,0.0,3.85,1397.0,48878.0,31.0,75.3,26.0,21.6,87.4,21.7,47.4,27.8
06059011000,5888.0,42.8,32.8,46.1,3.0,844.0,55.6,48.2,502600.0,4.8,8.6,50.4,3.6,2.07,1278.0,65862.0,29.0,82.1,7.4,46.0,85.3,32.7,61.1,26.2
06059011200,3871.0,45.2,34.4,50.6,1.4,381.0,48.4,55.2,574100.0,4.9,39.5,52.2,6.2,2.42,1050.0,69036.0,30.8,76.7,15.8,42.7,89.7,34.1,69.2,21.0
06059011502,3982.0,34.9,46.1,30.0,1.8,758.0,47.6,42.9,459200.0,4.5,0.0,60.7,6.4,2.74,1280.0,65231.0,30.0,82.5,16.7,48.7,81.0,32.9,51.3,34.2
06059011602,5090.0,33.7,79.3,14.3,2.3,143.0,49.2,40.2,310800.0,4.7,3.4,48.4,0.0,3.98,1492.0,48517.0,26.1,72.1,14.5,18.5,94.9,9.8,33.2,35.1
06059011712,5132.0,35.2,46.3,27.7,2.0,1039.0,48.5,52.3,485400.0,4.8,4.6,56.6,0.0,2.92,1471.0,73788.0,26.9,82.2,10.4,54.4,74.1,30.8,57.6,26.6
06059011715,6240.0,46.3,25.2,56.9,1.5,879.0,46.8,75.0,620600.0,6.3,0.0,25.0,0.0,2.32,1711.0,87801.0,25.9,86.3,5.6,32.6,92.5,45.1,78.1,14.4
06059011718,3177.0,44.9,20.6,58.3,0.1,488.0,50.1,91.1,598300.0,6.3,0.5,6.0,0.0,3.53,2692.0,113883.0,28.1,80.3,3.7,25.6,90.8,44.7,79.4,14.4
06059021905,5454.0,43.5,24.1,56.1,1.2,914.0,49.8,95.1,649900.0,6.9,0.0,12.5,0.0,2.65,1854.0,118477.0,33.4,85.1,2.6,28.0,93.6,42.5,70.5,20.6
06059032012,4213.0,42.8,21.1,67.9,0.2,259.0,48.1,77.2,645900.0,6.7,0.9,16.7,0.0,3.11,1679.0,107917.0,26.1,87.7,7.3,31.6,93.1,47.7,78.1,15.8
06059032020,5791.0,43.3,18.5,67.7,0.2,540.0,53.5,90.2,660300.0,6.8,0.0,18.2,5.3,3.44,2060.0,126761.0,27.8,82.1,2.0,36.7,89.7,47.2,76.6,16.2
06059032022,7061.0,33.1,47.2,38.9,1.4,587.0,48.7,25.1,478900.0,5.2,0.0,51.4,3.6,2.93,1820.0,80067.0,27.1,81.0,7.5,33.9,84.0,30.5,56.1,32.7
06059032027,6523.0,34.9,34.8,44.9,1.5,895.0,50.3,35.1,517800.0,5.1,0.0,38.1,2.6,3.6,1800.0,88053.0,24.5,88.2,5.2,34.3,80.0,35.1,58.5,28.7
06059001301,6758.0,36.9,41.9,28.5,0.2,1843.0,49.6,35.9,422300.0,4.4,0.0,37.7,0.0,2.42,1422.0,77845.0,37.0,85.5,10.6,39.2,87.1,40.7,58.6,27.2
06059001304,3827.0,34.4,76.4,16.0,1.4,135.0,46.1,26.4,,4.3,5.9,44.1,13.8,4.59,1491.0,61736.0,26.9,84.7,12.4,18.1,89.9,6.9,43.3,30.2
06059001401,4869.0,35.5,63.4,27.2,2.6,212.0,49.6,45.8,592700.0,4.6,0.9,55.0,14.1,3.06,1243.0,61274.0,31.7,71.1,12.3,29.6,87.5,25.4,52.2,24.9
06059001506,4260.0,41.3,23.6,48.3,0.0,1085.0,50.4,71.6,646100.0,5.8,0.6,38.5,0.0,2.29,1570.0,68793.0,33.1,82.1,12.2,44.7,84.0,45.5,70.3,20.9
06059001708,3576.0,45.8,20.9,36.0,0.7,1510.0,48.6,84.8,661900.0,6.6,1.7,13.2,0.0,2.45,1813.0,77283.0,28.6,87.8,8.3,45.3,93.3,51.2,54.8,34.8
06059001903,3612.0,33.6,62.3,19.7,0.4,618.0,51.5,68.0,439600.0,5.2,0.6,39.7,11.1,4.3,1367.0,65063.0,27.1,85.5,15.6,29.9,88.5,16.0,34.1,39.2
06059011300,5035.0,32.9,19.3,58.7,4.3,560.0,50.5,41.2,688500.0,3.7,18.0,64.5,9.7,2.44,1661.0,74649.0,29.3,76.7,12.0,37.1,82.8,46.9,82.2,11.5
06059011503,1806.0,42.6,20.1,56.9,2.0,291.0,50.9,98.4,637700.0,6.3,3.7,24.3,11.3,4.1,2292.0,90833.0,26.6,66.5,7.7,49.3,90.7,49.4,71.6,15.4
06059011716,5177.0,40.2,30.0,27.8,0.1,1992.0,53.7,81.2,655800.0,7.0,0.5,15.1,0.0,3.49,1885.0,129073.0,30.7,84.8,6.0,33.7,95.3,52.7,49.7,33.3
06059011717,3399.0,38.7,20.4,54.3,1.6,682.0,49.5,69.2,616500.0,6.3,0.6,27.1,0.0,3.15,2179.0,96696.0,30.7,83.5,3.5,35.4,88.9,45.8,79.1,14.3
06059011720,6712.0,26.3,89.2,4.5,2.0,212.0,53.2,26.2,351600.0,4.1,9.7,78.5,1.5,4.66,1417.0,43772.0,27.8,64.8,29.1,16.2,87.9,8.3,17.3,43.4
06059011721,5184.0,29.5,70.8,16.6,2.7,473.0,46.7,24.0,382800.0,4.2,16.2,70.0,0.0,3.51,1439.0,49256.0,27.7,71.5,18.8,48.8,85.5,23.5,36.6,37.7
06059021802,7431.0,41.6,28.0,60.8,0.3,559.0,47.4,55.3,678800.0,5.2,3.1,47.0,2.9,2.81,1399.0,69048.0,33.0,82.9,9.5,22.0,84.2,43.5,73.7,17.2
06059021816,5019.0,43.8,17.9,67.6,0.0,505.0,50.5,75.4,653100.0,6.5,2.0,17.5,0.0,3.73,2287.0,99777.0,31.0,88.0,4.5,25.7,89.1,52.2,86.5,13.8
06059021827,3227.0,42.7,19.2,52.5,0.7,797.0,51.3,76.0,896700.0,7.3,0.0,10.4,25.4,3.58,,111000.0,38.2,87.0,9.3,29.3,88.4,59.1,65.7,23.8
06059021913,7706.0,33.0,64.0,22.8,1.1,893.0,51.9,73.4,571400.0,5.9,8.2,38.1,2.3,4.6,1676.0,70897.0,26.2,83.4,12.9,34.6,96.4,25.9,40.9,33.3
06059021915,3923.0,51.2,19.3,56.7,0.7,814.0,47.7,81.5,797900.0,7.3,1.6,14.5,0.0,2.62,2192.0,118438.0,28.5,83.3,3.8,29.9,90.5,52.6,69.1,25.2
06059032030,3950.0,45.0,21.9,65.6,0.0,439.0,52.2,96.7,614400.0,6.3,0.6,7.9,0.0,4.05,3104.0,103565.0,29.6,83.8,2.2,36.0,88.0,40.1,68.6,20.8
06059032036,3704.0,45.8,20.3,63.6,0.0,480.0,49.1,79.8,613600.0,6.5,0.8,16.4,0.0,2.88,2827.0,108958.0,28.2,88.5,4.9,43.8,90.3,43.9,80.0,15.7
06059032039,7078.0,38.9,18.8,61.9,2.7,900.0,51.8,63.7,640800.0,6.0,0.9,26.3,8.8,3.52,1898.0,123167.0,26.1,80.2,7.2,26.5,89.1,49.2,60.4,27.3
06059032050,5007.0,36.4,16.0,66.3,1.9,372.0,49.9,61.4,535300.0,5.6,0.0,17.8,0.0,2.8,2184.0,119342.0,26.2,86.1,2.3,26.8,94.8,44.5,89.4,9.9
06059042111,6352.0,50.6,9.4,84.3,1.1,165.0,50.5,89.3,796300.0,7.3,0.0,8.1,17.1,3.32,3458.0,129289.0,27.2,76.1,5.1,36.3,93.9,46.7,90.0,9.7
06059042317,3321.0,51.7,7.3,81.5,1.3,216.0,50.6,65.7,1042300.0,6.4,0.7,24.4,6.3,2.24,2073.0,106806.0,27.7,71.6,5.6,25.7,92.1,57.8,86.0,13.5
06059042320,5808.0,34.1,28.7,53.2,5.3,450.0,41.6,10.9,361500.0,4.2,1.9,49.6,6.4,2.42,1874.0,76429.0,23.1,83.8,5.1,34.8,78.2,42.7,60.9,26.9
06059042325,3695.0,47.7,8.4,74.3,2.8,443.0,48.3,50.7,932700.0,5.9,0.1,30.7,0.0,2.55,2173.0,114675.0,31.3,77.5,5.0,37.4,88.2,66.9,80.1,21.0
06059052408,6618.0,44.6,10.0,68.9,0.6,871.0,50.5,81.4,639300.0,6.6,0.0,17.8,0.0,2.7,2717.0,110753.0,25.9,80.0,3.3,29.7,85.2,51.7,83.9,16.5
06059001202,3777.0,30.9,85.1,12.7,0.2,68.0,51.5,60.9,407000.0,4.7,14.4,48.8,0.0,4.31,1485.0,66719.0,33.3,69.8,15.1,29.9,89.5,10.4,33.9,36.4
06059001504,4570.0,34.7,34.1,40.1,1.0,880.0,47.3,38.2,487100.0,4.4,10.4,58.5,1.2,2.21,1464.0,76250.0,32.1,79.4,5.1,35.1,85.7,38.6,57.9,24.3
06059011102,4467.0,32.2,50.4,27.4,4.6,605.0,49.2,87.5,458600.0,5.7,1.4,28.3,0.0,4.13,1425.0,71492.0,26.7,74.0,15.8,39.7,81.1,22.4,51.3,27.5
06059063007,6439.0,45.1,8.3,75.8,0.0,891.0,49.0,46.3,1841600.0,5.7,1.6,39.2,7.1,2.02,2316.0,120848.0,25.5,79.9,6.1,31.7,90.3,73.8,84.9,17.3
06059074405,6187.0,29.1,89.8,5.3,1.3,175.0,49.9,12.5,419000.0,3.2,10.5,85.8,0.0,3.83,1112.0,39290.0,27.2,70.6,20.8,21.4,91.7,11.6,10.8,43.7
06059032040,2712.0,47.6,7.2,79.2,2.5,197.0,48.8,98.3,756600.0,7.5,1.1,11.3,0.0,3.7,3205.0,134205.0,28.9,82.2,2.1,34.5,88.0,57.3,77.2,18.1
06059032051,4727.0,36.0,33.9,50.2,1.9,536.0,44.1,14.0,394700.0,4.1,1.6,49.7,4.0,2.76,1719.0,64238.0,26.2,72.6,4.4,36.0,81.0,34.4,68.0,26.4
06059042114,4232.0,44.2,14.6,79.2,0.0,65.0,52.1,54.4,870100.0,5.3,0.0,34.8,8.0,2.69,1990.0,97093.0,34.4,83.1,3.8,27.4,88.6,43.4,89.2,7.4
06059042203,7547.0,51.7,12.5,79.9,0.0,264.0,47.4,65.4,700600.0,6.3,0.0,16.0,9.0,2.46,2346.0,92379.0,28.2,88.6,9.1,31.8,90.6,47.5,85.1,12.7
06059042312,9900.0,28.1,68.0,25.2,0.0,300.0,50.9,39.1,433300.0,4.8,4.5,49.7,0.0,4.36,1623.0,51359.0,20.5,68.6,19.4,22.1,90.1,18.6,33.9,36.6
06059011402,2426.0,44.5,20.2,62.4,1.2,229.0,50.5,98.1,641400.0,6.8,3.6,13.0,0.0,3.53,2256.0,111571.0,24.8,78.4,2.5,30.3,94.3,50.9,79.1,11.7
06059021813,100.0,29.3,55.0,11.0,0.0,0.0,71.0,12.5,,5.0,0.0,87.5,0.0,3.29,,,,90.2,0.0,,15.7,5.7,64.3,0.0
06059021814,7349.0,40.4,24.3,47.7,1.2,1642.0,49.7,59.2,682500.0,5.8,0.0,43.4,0.0,2.24,1675.0,104943.0,34.7,77.9,4.4,42.0,83.1,59.0,70.8,22.1
06059052410,5348.0,46.8,28.1,54.4,2.6,673.0,44.1,42.8,504800.0,5.2,0.0,34.9,6.3,2.48,1821.0,63405.0,24.1,81.5,10.1,39.1,85.6,40.8,62.7,23.6
06059052420,24036.0,38.2,6.7,33.5,1.4,12465.0,48.2,62.3,855100.0,5.6,0.2,28.1,4.4,2.89,2390.0,130295.0,30.0,82.7,6.7,16.6,86.7,69.9,49.6,44.9
06059052502,6091.0,42.5,27.6,46.4,0.8,1274.0,47.8,75.3,589700.0,6.5,0.0,15.2,0.0,3.95,2613.0,102844.0,20.7,78.1,6.3,36.3,91.8,47.8,59.0,26.6
06059001103,4753.0,32.0,63.7,23.6,2.4,460.0,49.1,41.5,491300.0,4.3,2.7,62.6,2.7,2.91,1199.0,58304.0,33.1,88.1,18.7,27.4,76.7,19.8,65.8,19.6
06059001501,6139.0,47.0,20.0,52.8,0.6,1493.0,45.3,58.2,547400.0,6.1,0.5,8.1,0.0,3.3,2243.0,89951.0,35.5,84.0,6.3,42.4,91.9,41.7,78.2,17.3
06059001503,5726.0,33.7,35.8,48.5,0.8,593.0,46.8,65.9,595000.0,5.4,10.7,43.4,0.0,3.16,1610.0,81308.0,31.2,81.3,15.4,29.8,86.1,41.4,74.2,16.0
06059001901,2776.0,34.3,51.6,28.6,2.6,457.0,53.5,93.6,434300.0,5.6,2.1,24.8,0.0,3.33,1683.0,77250.0,30.7,90.2,3.6,38.9,90.8,29.8,49.2,26.6
06059042334,5424.0,43.0,20.2,55.5,2.0,741.0,46.9,34.6,569400.0,4.6,1.3,39.4,6.9,2.6,1718.0,83393.0,23.6,81.7,7.0,33.3,87.7,43.8,65.2,28.6
