GEOID10,total_pop,median_age,pct_hispanic,pct_white,pct_black,pct_asian,pct_male,pct_single_family_home,med_home_value,med_rooms_per_home,pct_built_before_1940,pct_renting,rental_vacancy_rate,avg_renter_household_size,med_gross_rent,med_household_income,mean_commute_time,pct_commute_drive_alone,pct_below_poverty,pct_college_grad_student,pct_same_residence_year_ago,pct_bachelors_degree,pct_english_only,pct_foreign_born,state,county,county_name
06077000402,4140.0,30.5,47.3,18.7,17.4,421.0,50.6,17.9,178300.0,3.4,51.1,85.2,19.0,2.14,653.0,21043.0,20.9,71.4,37.7,21.3,80.9,13.8,70.1,15.7,06,077,San Joaquin
06077001102,4987.0,33.7,50.6,36.0,8.0,230.0,51.8,74.2,156100.0,4.8,6.6,53.8,0.0,2.24,840.0,44189.0,26.9,84.9,16.8,26.8,84.5,12.2,74.4,12.5,06,077,San Joaquin
06077002300,5043.0,27.5,83.2,3.0,3.3,468.0,50.5,68.5,90300.0,4.7,28.0,70.4,2.9,3.41,861.0,34560.0,31.8,76.9,31.9,15.4,86.5,1.4,32.5,35.6,06,077,San Joaquin
06077003208,13879.0,34.2,23.8,24.5,12.6,4834.0,51.5,85.6,289400.0,6.8,0.0,35.3,0.0,3.98,1424.0,82723.0,31.8,77.4,12.6,25.5,80.9,26.2,56.9,25.0,06,077,San Joaquin
06077003403,5059.0,28.1,25.1,11.5,12.4,2243.0,50.6,94.7,190900.0,5.3,0.0,36.9,6.3,4.98,1290.0,58007.0,30.0,75.1,23.3,24.7,78.9,11.6,42.3,29.5,06,077,San Joaquin
06077004202,1629.0,57.8,10.4,78.3,1.0,114.0,48.0,89.6,382100.0,6.3,0.0,12.4,0.0,1.41,1391.0,89821.0,25.0,92.7,6.9,23.0,89.9,32.1,89.8,7.1,06,077,San Joaquin
06077003308,1723.0,33.3,44.6,22.3,13.2,214.0,51.4,40.5,153500.0,4.5,0.0,63.6,8.2,2.65,885.0,40924.0,26.5,76.0,23.0,34.8,74.8,18.3,62.7,24.3,06,077,San Joaquin
06077003601,3252.0,46.5,34.9,58.3,1.0,154.0,52.6,78.9,337500.0,5.4,10.0,28.5,0.0,2.18,909.0,57500.0,23.6,80.8,8.5,24.6,97.0,19.3,76.4,10.8,06,077,San Joaquin
06077004303,4998.0,47.1,18.6,70.6,0.9,347.0,47.7,84.7,347800.0,6.1,2.0,26.6,0.0,2.69,1569.0,67561.0,24.1,84.9,7.1,26.5,90.8,34.3,82.0,8.7,06,077,San Joaquin
06077005001,5785.0,38.5,23.1,73.4,0.0,67.0,46.1,78.4,372100.0,5.7,7.5,34.7,5.0,3.24,1052.0,80326.0,27.9,76.7,10.8,26.5,85.9,24.9,79.4,15.1,06,077,San Joaquin
06077005124,3359.0,35.6,43.2,43.3,3.8,244.0,47.6,59.2,243000.0,4.7,0.0,56.6,6.8,2.46,1268.0,53589.0,29.3,91.2,14.3,21.9,77.9,10.4,71.7,17.0,06,077,San Joaquin
06077005127,5962.0,33.4,42.0,19.7,5.6,1589.0,50.4,96.4,305000.0,6.8,0.0,25.1,0.0,4.1,1732.0,81151.0,45.9,74.0,14.0,18.4,87.5,16.2,47.3,30.5,06,077,San Joaquin
06077002701,6660.0,28.9,73.6,22.5,0.9,57.0,49.6,84.3,113100.0,4.9,13.4,45.9,2.7,3.62,1087.0,37349.0,26.0,75.5,23.7,19.0,88.6,5.2,36.8,25.7,06,077,San Joaquin
06077003111,3821.0,31.0,35.6,34.4,6.3,704.0,49.6,24.0,263500.0,4.4,0.0,75.3,3.3,2.2,985.0,39740.0,21.9,73.1,15.7,38.6,81.1,17.5,67.0,17.3,06,077,San Joaquin
06077003306,5136.0,30.3,43.4,21.4,10.3,1176.0,47.2,63.7,171000.0,4.9,0.0,54.6,0.0,3.9,1038.0,42239.0,26.9,80.5,21.5,29.2,76.9,13.0,54.3,26.3,06,077,San Joaquin
06077003305,4086.0,32.8,39.5,37.3,9.8,333.0,48.3,77.5,171800.0,5.3,1.0,38.4,13.7,3.2,1004.0,46702.0,26.2,79.9,23.0,31.4,77.5,13.0,73.3,9.1,06,077,San Joaquin
06077000300,2008.0,34.2,59.4,13.4,13.2,248.0,49.7,15.8,163700.0,3.2,27.8,90.9,11.4,2.0,620.0,18459.0,28.8,73.0,38.7,18.0,80.7,10.1,45.9,33.7,06,077,San Joaquin
06077001500,8462.0,28.3,56.4,20.0,3.3,1400.0,50.9,80.4,134400.0,5.0,14.6,44.8,13.7,3.49,985.0,37650.0,23.8,82.6,27.9,18.5,85.4,6.8,43.2,25.1,06,077,San Joaquin
06077003210,2805.0,46.7,35.4,34.3,6.6,486.0,46.0,67.1,246800.0,5.7,1.5,36.9,8.3,2.09,1900.0,68889.0,31.2,82.3,18.2,18.7,80.5,26.9,73.2,13.8,06,077,San Joaquin
06077003214,3310.0,34.4,34.4,37.1,9.0,366.0,45.5,97.8,255700.0,6.4,0.9,18.8,3.7,4.83,1732.0,92083.0,28.1,83.0,8.8,17.7,92.1,25.3,77.4,11.9,06,077,San Joaquin
06077003307,5182.0,34.0,44.4,23.4,12.9,923.0,48.5,37.7,174000.0,4.5,0.0,73.3,6.3,2.85,816.0,37284.0,31.0,79.5,31.5,23.4,71.4,13.9,55.8,25.9,06,077,San Joaquin
06077003407,2915.0,29.3,43.0,13.2,16.0,682.0,45.9,24.6,174300.0,4.4,0.0,69.8,4.7,2.95,861.0,33889.0,24.6,80.7,26.9,24.9,79.4,11.0,42.5,28.9,06,077,San Joaquin
06077004001,2040.0,43.5,48.8,42.5,0.3,130.0,51.2,53.0,173000.0,5.2,8.2,43.6,4.4,3.25,839.0,43611.0,21.1,69.4,20.0,14.8,88.7,10.6,46.0,31.1,06,077,San Joaquin
06077004102,8340.0,38.1,24.1,28.1,5.1,3299.0,51.9,84.7,331800.0,6.6,7.5,17.8,8.1,3.17,1511.0,82620.0,24.0,75.3,12.0,21.1,90.9,22.2,47.7,33.6,06,077,San Joaquin
06077004203,4220.0,31.8,32.7,53.2,0.9,473.0,46.1,66.0,195700.0,4.6,21.1,58.5,4.6,2.79,1056.0,42070.0,25.1,78.1,21.9,19.5,79.3,9.7,66.7,17.4,06,077,San Joaquin
06077004204,3008.0,37.8,25.2,71.2,0.0,46.0,49.1,55.9,338200.0,4.9,40.7,53.5,0.0,2.13,831.0,48596.0,20.1,76.9,14.2,32.7,85.7,28.2,84.3,6.8,06,077,San Joaquin
06077005003,5866.0,40.5,25.9,66.6,1.1,195.0,50.3,93.6,442600.0,6.9,6.7,18.5,7.1,3.3,1241.0,99716.0,28.9,83.8,9.1,20.9,91.7,29.3,87.1,7.7,06,077,San Joaquin
06077005004,5743.0,38.8,27.8,66.8,0.6,71.0,48.7,79.3,384800.0,5.9,4.2,35.2,4.2,2.67,1373.0,73561.0,25.9,81.1,11.9,27.0,91.8,25.5,81.9,8.2,06,077,San Joaquin
06077005106,6512.0,35.4,27.9,44.6,6.2,1020.0,50.2,92.7,416600.0,6.8,5.4,24.6,9.0,3.77,1579.0,86555.0,33.5,78.4,6.0,24.9,90.7,20.6,62.4,22.0,06,077,San Joaquin
06077005305,6687.0,31.5,48.6,33.3,8.7,382.0,51.3,67.8,320800.0,5.7,0.0,53.0,4.3,3.83,1553.0,63750.0,40.0,74.6,10.8,28.6,83.6,12.5,47.8,31.0,06,077,San Joaquin
06077000900,6017.0,31.0,53.3,26.9,10.7,353.0,46.0,67.8,161800.0,4.7,30.1,60.0,11.6,3.23,963.0,40795.0,22.8,79.9,32.3,18.6,77.5,14.3,66.6,13.6,06,077,San Joaquin
06077005110,6776.0,33.6,42.3,50.7,1.7,74.0,54.0,78.1,260700.0,5.6,0.0,48.4,3.5,3.29,1223.0,54235.0,39.0,82.3,13.5,16.3,95.4,8.4,74.4,10.2,06,077,San Joaquin
06077003602,3418.0,40.0,50.7,46.2,0.0,68.0,50.0,78.7,308800.0,4.8,13.9,48.3,6.4,3.0,739.0,49167.0,28.1,83.5,21.2,18.0,94.7,11.9,58.1,25.9,06,077,San Joaquin
06077004302,5923.0,39.0,31.0,53.3,1.4,782.0,46.3,69.1,237200.0,4.9,18.2,48.2,6.2,2.48,968.0,41182.0,25.4,84.2,12.8,27.9,76.7,20.0,69.9,17.4,06,077,San Joaquin
06077005202,7425.0,38.5,35.3,39.5,5.0,644.0,50.7,89.8,514200.0,6.9,8.2,29.6,0.0,3.5,1243.0,95976.0,46.4,73.7,5.3,19.2,89.5,25.6,65.0,21.5,06,077,San Joaquin
06077001800,3608.0,34.0,75.3,20.3,0.9,57.0,52.7,80.0,133600.0,4.8,14.6,63.0,0.0,3.46,940.0,33944.0,30.6,81.4,24.0,23.8,87.5,3.7,43.3,29.3,06,077,San Joaquin
06077004201,6218.0,38.9,24.3,70.2,0.0,146.0,45.0,70.8,237700.0,5.1,2.8,39.0,3.9,2.53,1118.0,57931.0,23.4,77.4,8.3,26.7,87.2,17.1,87.0,8.6,06,077,San Joaquin
06077005119,8230.0,31.5,28.8,20.8,10.4,3093.0,49.7,93.4,361900.0,6.8,0.6,32.6,0.0,4.71,1845.0,80750.0,45.8,77.4,9.2,22.6,83.1,26.8,47.3,39.0,06,077,San Joaquin
06077000600,1882.0,30.6,84.2,3.9,5.1,118.0,57.9,57.7,141700.0,4.1,39.8,85.5,3.9,3.31,867.0,28320.0,34.4,52.3,41.7,15.4,88.2,3.4,20.1,45.5,06,077,San Joaquin
06077003113,6073.0,26.3,27.4,22.7,20.4,1459.0,40.9,26.5,225400.0,4.0,1.4,80.3,7.5,2.6,885.0,30956.0,31.1,69.9,34.7,55.9,78.9,17.4,59.6,24.9,06,077,San Joaquin
06077004305,5999.0,38.3,23.3,55.4,5.3,462.0,48.2,68.7,375200.0,5.7,1.6,48.7,0.0,2.59,1496.0,68098.0,24.9,78.8,12.2,21.4,79.7,37.7,78.7,16.4,06,077,San Joaquin
06077005126,4144.0,36.0,45.1,39.7,5.0,256.0,44.9,62.1,261500.0,4.8,0.0,53.3,3.2,2.84,1026.0,46860.0,29.8,84.4,22.0,20.0,84.4,12.8,73.1,16.8,06,077,San Joaquin
06077003110,3849.0,30.8,36.5,32.4,17.9,353.0,52.5,35.3,252300.0,4.2,1.1,74.4,5.2,2.33,900.0,37500.0,24.3,78.3,28.3,35.9,78.2,25.4,71.1,12.1,06,077,San Joaquin
06077003406,3944.0,30.5,31.4,10.2,22.6,1341.0,44.1,54.8,144200.0,4.8,0.7,70.6,2.5,3.43,972.0,26580.0,28.2,61.1,39.1,21.2,80.5,7.5,47.8,30.5,06,077,San Joaquin
06077005109,4200.0,30.1,57.9,31.1,3.0,241.0,49.7,49.2,238000.0,4.5,3.6,74.6,8.6,3.35,949.0,38152.0,31.7,79.8,26.9,9.8,86.9,6.3,68.0,16.6,06,077,San Joaquin
06077000500,2549.0,25.3,78.3,14.9,1.1,102.0,48.0,64.1,124200.0,4.5,40.2,72.4,6.3,3.39,837.0,29567.0,26.8,55.6,39.6,6.5,80.0,0.9,36.7,30.3,06,077,San Joaquin
06077003114,9876.0,43.6,19.6,50.0,7.2,2129.0,50.7,85.2,429200.0,6.5,0.0,30.0,0.0,2.54,1685.0,107845.0,27.1,85.1,3.1,24.3,87.1,54.0,71.7,19.1,06,077,San Joaquin
06077004902,5881.0,35.9,33.5,63.1,0.1,69.0,48.4,79.5,416300.0,5.5,19.1,36.3,9.4,3.01,1102.0,63154.0,22.5,76.1,15.3,13.4,89.0,16.7,65.4,18.1,06,077,San Joaquin
06077003109,6365.0,36.1,33.1,40.6,5.5,628.0,46.6,64.3,228900.0,5.5,0.0,45.7,3.5,3.35,1032.0,63517.0,19.1,74.1,10.8,25.5,88.2,28.9,68.5,15.3,06,077,San Joaquin
06077005209,7421.0,32.6,41.7,29.1,5.1,1007.0,50.6,94.0,426500.0,6.8,0.5,25.4,0.0,3.4,1804.0,95417.0,47.3,77.6,4.0,20.0,87.2,27.0,61.2,24.9,06,077,San Joaquin
06077005208,6218.0,34.3,33.3,36.9,6.7,962.0,52.4,83.0,354400.0,5.7,1.1,29.2,3.2,3.26,1576.0,89185.0,43.5,74.8,3.2,25.5,88.3,23.6,67.5,19.6,06,077,San Joaquin
06077005207,14698.0,36.1,26.9,27.7,6.8,4513.0,49.6,96.6,432300.0,7.5,0.9,23.1,0.0,3.95,2278.0,110106.0,46.9,71.2,3.8,24.3,83.3,27.3,57.4,29.9,06,077,San Joaquin
06077003410,6166.0,30.5,34.9,11.9,9.5,2182.0,48.8,67.0,188900.0,5.2,0.0,55.0,2.7,3.52,1211.0,53750.0,31.2,80.7,20.1,19.2,85.3,13.1,40.9,31.4,06,077,San Joaquin
06077002401,5129.0,29.2,72.5,6.3,2.7,794.0,55.4,92.1,135400.0,4.8,13.2,49.8,4.1,4.55,975.0,34673.0,25.8,77.4,37.5,8.8,94.9,4.7,27.1,42.2,06,077,San Joaquin
06077002202,5674.0,26.2,75.5,4.0,6.9,671.0,50.0,79.5,122700.0,5.1,9.9,57.8,2.7,4.21,848.0,33792.0,27.8,79.9,33.7,9.0,85.6,2.4,26.5,34.7,06,077,San Joaquin
06077002201,2731.0,26.2,68.6,2.6,21.5,98.0,50.4,86.0,105400.0,4.9,1.0,56.5,6.9,3.79,1005.0,24973.0,35.4,76.8,50.4,18.0,90.7,3.1,31.4,27.5,06,077,San Joaquin
06079010403,3802.0,62.0,16.9,78.3,0.4,127.0,47.5,94.6,613900.0,5.3,1.5,28.8,0.0,2.07,1373.0,67111.0,19.5,71.6,10.6,33.0,86.9,42.3,85.2,11.9,06,079,San Luis Obispo
06079010016,5428.0,34.1,38.0,57.4,0.0,73.0,53.0,88.5,509700.0,5.5,9.2,35.8,4.6,3.45,1308.0,68917.0,24.5,79.0,19.0,16.5,86.6,20.5,65.4,18.8,06,079,San Luis Obispo
06079010102,7122.0,29.7,58.7,37.2,3.5,12.0,46.8,39.6,379800.0,4.0,13.8,79.8,4.1,2.54,1018.0,50246.0,22.3,77.7,17.8,28.0,86.4,13.4,46.7,32.4,06,079,San Luis Obispo
06079012302,5121.0,49.2,16.1,80.3,0.0,65.0,48.5,86.8,788200.0,6.1,3.7,29.2,2.2,2.47,1356.0,94615.0,24.8,70.0,8.5,16.4,95.0,44.9,84.8,6.0,06,079,San Luis Obispo
06079012702,7056.0,51.8,8.4,86.9,0.9,143.0,51.6,85.5,495100.0,5.7,13.5,22.8,0.0,2.73,1430.0,78964.0,28.9,74.2,11.9,19.0,92.3,33.4,95.7,6.0,06,079,San Luis Obispo
06079010201,6927.0,45.3,18.2,79.1,0.3,63.0,44.5,90.9,466200.0,6.0,2.3,14.3,0.0,2.69,1904.0,78462.0,24.5,84.6,4.9,26.2,89.6,29.3,88.4,6.8,06,079,San Luis Obispo
06079010902,4114.0,21.2,17.6,73.7,4.2,134.0,52.6,30.6,672600.0,4.1,5.6,86.7,3.8,3.12,1642.0,18310.0,15.5,57.7,70.5,96.1,49.4,35.6,86.4,5.9,06,079,San Luis Obispo
06079012000,7883.0,33.5,32.6,60.8,2.1,75.0,52.3,45.0,446300.0,4.4,4.3,59.6,0.0,2.79,1307.0,60280.0,22.5,64.7,15.5,26.4,82.4,23.4,78.7,10.1,06,079,San Luis Obispo
06079012800,200.0,38.6,28.5,31.0,37.5,3.0,68.5,15.5,,3.7,4.9,95.1,0.0,1.66,,42750.0,14.7,19.8,39.8,88.8,54.5,52.8,48.0,30.0,06,079,San Luis Obispo
06079011400,3219.0,43.3,20.3,18.3,51.7,145.0,99.8,,,,,,,,,,,,,88.7,72.1,2.6,76.3,8.7,06,079,San Luis Obispo
06079011901,3164.0,47.2,19.0,75.3,0.2,127.0,45.1,61.5,393600.0,5.4,0.6,25.9,0.0,2.49,1624.0,61542.0,16.8,78.6,7.8,33.7,89.6,32.6,94.8,4.7,06,079,San Luis Obispo
06079012200,7238.0,39.0,47.7,42.7,0.0,449.0,52.5,49.1,345200.0,4.6,11.1,50.7,2.8,2.82,1071.0,56208.0,22.0,75.2,19.7,25.8,90.1,15.6,56.6,23.6,06,079,San Luis Obispo
06079012503,6422.0,33.2,19.8,68.1,1.5,412.0,49.1,39.2,331300.0,4.7,0.5,54.0,0.0,2.24,1196.0,60396.0,22.0,81.8,11.2,26.9,87.0,28.4,80.7,10.6,06,079,San Luis Obispo
06079010202,5494.0,41.0,35.3,57.2,3.6,148.0,47.4,71.6,333400.0,5.6,0.5,19.1,0.0,2.55,1366.0,65542.0,26.7,71.3,9.8,15.2,92.4,23.5,69.0,17.1,06,079,San Luis Obispo
06079011103,2790.0,35.8,31.3,60.6,0.4,155.0,45.7,34.3,376000.0,4.5,0.0,54.2,6.3,2.37,1198.0,44622.0,13.0,72.6,15.6,26.3,80.6,42.2,75.8,17.7,06,079,San Luis Obispo
06079012600,7818.0,39.2,22.7,74.4,0.1,28.0,52.2,84.0,452100.0,5.7,5.4,33.7,0.0,2.5,1397.0,71776.0,22.2,78.4,4.2,27.5,92.2,30.5,91.0,3.8,06,079,San Luis Obispo
06079011200,7976.0,22.4,10.1,78.4,1.8,441.0,48.5,63.8,711500.0,5.2,8.6,63.3,4.8,2.96,1775.0,42666.0,15.4,66.0,47.8,90.9,54.7,57.0,87.6,6.0,06,079,San Luis Obispo
06079012102,5641.0,38.2,30.3,56.1,2.7,318.0,45.5,61.1,447700.0,4.4,3.7,55.6,0.0,2.4,1161.0,66917.0,24.0,74.9,11.5,30.4,83.0,29.7,76.8,10.9,06,079,San Luis Obispo
06079012900,4978.0,44.6,20.9,75.2,0.0,32.0,44.9,81.5,505200.0,5.7,7.5,28.9,5.2,2.56,1432.0,74427.0,22.8,85.3,5.6,27.1,91.2,32.8,85.4,5.2,06,079,San Luis Obispo
06079013000,2879.0,48.1,25.5,72.9,0.1,43.0,56.4,59.5,644500.0,4.9,11.2,40.4,0.0,2.71,970.0,74865.0,18.4,68.2,10.6,23.6,89.4,33.0,77.9,11.3,06,079,San Luis Obispo
06079990000,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,06,079,San Luis Obispo
06079011001,5398.0,35.6,13.7,74.8,2.3,338.0,49.4,48.3,557300.0,4.6,0.0,48.4,5.3,2.55,1230.0,63239.0,13.6,69.2,15.7,56.7,79.5,45.4,81.9,7.4,06,079,San Luis Obispo
06079010101,1913.0,46.2,22.2,75.0,0.4,30.0,50.5,81.8,570100.0,6.0,3.5,26.6,0.0,2.75,1256.0,74531.0,22.0,84.2,13.5,11.0,83.3,35.5,83.9,10.9,06,079,San Luis Obispo
06079011704,3718.0,46.9,11.0,80.0,0.8,47.0,47.4,57.0,793800.0,4.3,13.5,52.4,8.0,1.77,1457.0,70625.0,23.7,78.6,10.7,49.2,80.2,53.9,92.4,6.3,06,079,San Luis Obispo
06079011701,4301.0,58.0,5.4,87.3,2.3,134.0,44.5,48.3,601600.0,5.0,3.2,30.2,0.0,2.01,1743.0,80070.0,20.5,71.4,6.6,36.4,88.6,37.7,85.9,9.2,06,079,San Luis Obispo
06079012304,10621.0,54.0,18.6,72.1,0.1,397.0,45.6,79.4,685100.0,6.0,1.0,27.2,7.5,3.09,1713.0,82115.0,27.3,81.9,5.3,25.9,87.1,37.8,87.0,6.5,06,079,San Luis Obispo
06079011002,3461.0,23.0,15.3,79.1,1.0,135.0,56.1,59.4,752500.0,4.5,20.0,62.9,0.0,2.8,1397.0,50882.0,15.4,71.3,43.3,84.2,61.4,60.1,86.7,4.0,06,079,San Luis Obispo
06079011503,3661.0,38.1,13.8,79.7,1.7,62.0,52.8,80.1,649500.0,5.5,3.7,24.8,0.0,2.9,1721.0,102794.0,17.2,83.0,11.0,43.4,84.3,63.7,94.3,5.1,06,079,San Luis Obispo
06079010603,1493.0,56.5,21.1,72.9,0.3,70.0,49.2,54.5,503000.0,4.0,10.4,55.6,4.6,2.27,1274.0,53277.0,18.8,73.5,7.6,41.8,83.6,31.7,85.4,10.9,06,079,San Luis Obispo
06079010404,2132.0,60.1,28.5,66.5,0.4,55.0,47.1,81.8,636000.0,5.5,7.6,23.6,10.0,2.92,1318.0,61422.0,22.0,80.3,6.8,33.1,90.1,39.2,76.4,14.5,06,079,San Luis Obispo
06079012505,5145.0,38.4,10.1,83.7,0.9,86.0,47.2,84.6,421000.0,5.2,5.8,30.5,4.2,2.88,1523.0,83816.0,22.9,80.1,4.0,40.9,88.1,36.5,93.3,4.9,06,079,San Luis Obispo
06079010204,6504.0,34.9,39.9,54.6,2.2,43.0,49.2,58.4,460000.0,5.5,0.0,45.5,0.0,2.94,1166.0,58388.0,24.0,78.2,14.0,30.5,85.8,29.0,70.9,17.0,06,079,San Luis Obispo
06079010205,4486.0,36.7,48.3,49.8,0.8,30.0,50.1,92.0,357800.0,5.6,2.0,38.6,0.0,3.48,1491.0,75353.0,19.0,75.0,12.0,20.2,85.8,18.6,70.9,17.8,06,079,San Luis Obispo
06079010504,2847.0,56.0,13.2,82.7,0.0,87.0,49.7,82.4,720900.0,5.0,5.0,35.2,2.0,2.13,1250.0,61226.0,27.0,81.0,13.4,63.6,79.3,38.0,92.0,6.7,06,079,San Luis Obispo
06079010503,5311.0,47.3,9.9,84.3,2.6,25.0,46.9,71.7,500000.0,4.7,4.7,37.5,1.3,1.93,1559.0,66439.0,25.3,71.6,8.3,20.3,83.8,38.5,84.4,10.6,06,079,San Luis Obispo
06079010602,3872.0,50.5,13.4,79.6,0.0,172.0,52.5,65.9,580800.0,4.7,7.6,44.3,0.0,2.06,1322.0,60982.0,18.6,76.1,13.0,33.5,84.2,38.2,90.4,10.0,06,079,San Luis Obispo
06079010707,6532.0,54.3,12.5,83.4,0.0,175.0,47.1,80.1,494900.0,5.4,1.2,24.2,0.0,2.38,1550.0,79012.0,22.6,85.6,7.8,16.0,88.6,52.3,90.5,8.8,06,079,San Luis Obispo
06079011504,1883.0,28.9,22.3,64.2,5.4,99.0,75.7,91.6,1361100.0,6.5,7.2,31.8,0.0,2.5,738.0,104583.0,20.1,48.0,5.2,64.1,58.9,40.0,84.5,6.6,06,079,San Luis Obispo
06079010002,4425.0,30.3,17.0,76.5,1.6,54.0,52.1,70.3,383600.0,5.3,2.0,16.3,0.0,2.83,1797.0,78108.0,23.1,57.1,6.3,30.4,78.1,28.2,86.4,11.1,06,079,San Luis Obispo
06079011300,7491.0,36.2,20.0,65.0,2.4,664.0,51.6,52.4,553500.0,5.5,0.4,50.1,0.0,2.74,1693.0,73292.0,17.5,74.6,15.3,54.7,76.6,47.8,77.6,13.8,06,079,San Luis Obispo
06079011501,1802.0,40.8,30.6,53.7,0.1,164.0,47.2,38.3,176800.0,4.9,2.5,34.1,0.0,2.87,,55735.0,12.0,72.4,10.7,29.1,76.4,37.8,69.3,19.0,06,079,San Luis Obispo
06079012704,9434.0,49.0,9.5,85.4,0.2,123.0,51.9,85.4,599600.0,6.5,1.4,16.1,3.2,3.1,2431.0,87295.0,25.4,82.3,5.9,24.9,88.5,41.0,92.9,7.4,06,079,San Luis Obispo
06079011600,3898.0,54.7,12.7,80.6,0.0,139.0,47.0,72.1,863400.0,5.9,5.0,20.8,7.4,2.18,1656.0,100819.0,21.8,60.0,4.3,16.7,91.9,51.6,88.5,9.7,06,079,San Luis Obispo
06079012401,6145.0,39.9,44.9,50.7,1.5,54.0,49.2,75.7,368600.0,5.5,4.1,23.9,5.3,2.82,1368.0,70063.0,25.5,88.4,8.6,30.9,92.1,16.4,69.9,15.9,06,079,San Luis Obispo
06079010300,8974.0,47.7,21.7,75.5,0.5,6.0,55.2,85.2,460900.0,5.7,4.6,25.7,1.8,2.78,1334.0,77429.0,29.0,81.8,9.3,14.9,94.0,23.2,85.8,6.9,06,079,San Luis Obispo
06079010701,5315.0,43.3,15.1,76.1,0.2,73.0,52.5,86.7,443800.0,5.2,0.5,34.5,0.0,2.69,1612.0,74258.0,25.3,79.1,12.0,21.3,85.7,37.6,93.7,4.0,06,079,San Luis Obispo
06079011101,3478.0,28.7,22.1,64.7,2.4,217.0,55.7,28.6,694100.0,3.7,24.9,86.5,6.4,1.89,1179.0,41410.0,14.4,50.3,31.9,87.8,58.6,42.0,82.0,10.8,06,079,San Luis Obispo
06079011102,5348.0,33.1,14.8,79.5,1.3,126.0,53.3,43.6,621000.0,4.2,28.2,70.0,5.5,2.04,1282.0,54207.0,15.4,71.1,22.4,57.0,79.1,47.5,84.0,10.5,06,079,San Luis Obispo
06079011800,7372.0,54.4,5.8,86.2,0.1,258.0,48.8,85.5,617800.0,6.3,4.6,16.0,0.0,2.95,1509.0,97544.0,21.9,73.6,5.3,18.2,89.7,43.4,91.1,6.2,06,079,San Luis Obispo
06079011902,8663.0,41.2,27.7,61.1,1.2,637.0,50.6,52.9,453200.0,4.8,0.8,44.1,0.0,2.19,1082.0,64277.0,22.8,80.2,5.8,27.4,82.2,28.5,77.9,13.7,06,079,San Luis Obispo
06079010703,3277.0,43.6,18.2,66.6,0.5,262.0,50.2,60.3,411500.0,4.5,4.7,48.4,7.6,2.51,1142.0,52854.0,21.6,76.5,14.8,41.6,88.1,30.0,79.9,16.4,06,079,San Luis Obispo
06079010901,10629.0,19.5,13.0,62.4,1.9,1813.0,56.3,4.3,435700.0,3.3,4.1,97.0,4.1,2.06,911.0,5645.0,14.1,33.3,86.2,99.3,20.0,49.1,80.2,4.2,06,079,San Luis Obispo
06079012502,5346.0,34.6,20.0,75.7,0.0,38.0,47.5,67.8,352700.0,5.0,3.6,45.9,3.5,2.24,1198.0,64413.0,23.8,77.3,12.0,32.1,86.5,20.8,88.2,5.4,06,079,San Luis Obispo
06079012402,9972.0,40.1,36.1,56.2,1.6,392.0,51.6,68.8,500300.0,5.6,1.2,32.7,5.4,3.16,1570.0,74915.0,22.4,86.2,11.1,30.1,86.4,26.8,69.9,14.7,06,079,San Luis Obispo
06081612500,4260.0,38.0,9.9,72.9,0.9,429.0,49.7,31.9,1854600.0,4.4,5.4,56.4,8.4,2.09,2067.0,121146.0,25.2,60.5,6.9,21.7,86.2,86.5,75.1,22.4,06,081,San Mateo
06081613501,4921.0,43.5,37.9,54.5,0.5,228.0,45.6,68.8,798700.0,5.9,3.2,31.3,0.0,3.55,2441.0,111739.0,30.8,70.9,3.0,27.9,92.9,40.6,57.9,27.9,06,081,San Mateo
06081610201,6046.0,34.2,71.3,13.9,4.3,520.0,54.2,26.5,722600.0,3.1,12.1,71.7,1.5,3.14,1599.0,52472.0,22.7,67.8,24.0,22.6,91.0,22.6,26.0,50.3,06,081,San Mateo
06081610202,2860.0,32.7,37.0,36.5,4.4,501.0,60.0,5.8,342100.0,2.9,3.6,97.1,9.8,2.07,1961.0,59844.0,28.7,48.6,26.3,45.1,54.9,43.0,48.9,44.7,06,081,San Mateo
06081610303,8280.0,40.7,7.2,40.6,0.4,3759.0,45.5,42.9,1232800.0,5.7,0.0,35.8,3.7,2.38,3073.0,171935.0,31.0,70.5,3.5,23.3,84.5,77.8,51.1,42.8,06,081,San Mateo
06081610304,4514.0,44.6,9.9,45.0,4.1,1625.0,45.2,41.1,930200.0,5.0,0.4,19.6,0.0,2.26,2463.0,122429.0,26.3,75.1,3.5,19.4,89.6,64.8,60.2,33.2,06,081,San Mateo
06081610700,5787.0,38.7,31.3,49.2,1.5,828.0,53.4,37.6,866300.0,4.3,3.2,58.1,0.0,2.48,2094.0,98485.0,22.5,63.3,3.9,41.7,84.1,37.9,50.7,42.3,06,081,San Mateo
06081611600,2401.0,39.3,7.2,72.0,2.2,287.0,45.3,97.7,1416300.0,5.9,4.4,17.9,0.0,2.53,2500.0,191094.0,24.5,73.3,4.8,7.7,86.1,75.3,75.0,15.5,06,081,San Mateo
06081600200,4354.0,41.2,31.3,3.7,1.8,2353.0,50.3,45.7,607200.0,4.6,9.5,41.4,3.9,3.3,1712.0,74539.0,30.7,62.5,10.6,29.6,94.5,26.9,24.7,61.7,06,081,San Mateo
